"","Kingdom","Phylum","Class","Order","Family","Genus","Species","C1","C10","C12","C13","C15","C17","C18","C19","C20","C21","C3","C4","C5","C8","C9","E1","E10","E2","E6","E9","OTUs"
"665","k__Bacteria|p__Bacteroidota|c__CFGB6745|o__OFGB6745|f__FGB6745|g__GGB61034|s__GGB61034_SGB153785",NA,NA,NA,NA,NA,NA,0,0,17243,0,0,0,13073,0,523091,0,0,0,0,0,0,0,37940,0,0,0,"bOTU_665"
"666","k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_pyrenivorans",NA,NA,NA,NA,NA,NA,0,0,19016,0,0,0,0,0,10178,0,0,0,0,0,0,0,0,0,17364,0,"bOTU_666"
"667","k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Spirosomataceae|g__Dyadobacter|s__Dyadobacter_sp_LHD_138",NA,NA,NA,NA,NA,NA,0,0,21047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_667"
"668","k__Bacteria|p__Pseudomonadota|c__CFGB32956|o__OFGB32956|f__FGB32956|g__GGB65141|s__GGB65141_SGB88102",NA,NA,NA,NA,NA,NA,0,0,8234,0,0,0,7464,0,0,0,0,0,0,0,0,0,73614,0,5052,0,"bOTU_668"
"669","k__Bacteria|p__Pseudomonadota|c__CFGB41336|o__OFGB41336|f__FGB41336|g__GGB75623|s__GGB75623_SGB102995",NA,NA,NA,NA,NA,NA,0,0,13174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_669"
"670","k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales|f__Sulfurimonadaceae|g__GGB12434|s__GGB12434_SGB19282",NA,NA,NA,NA,NA,NA,0,0,9607,0,0,0,71714,0,0,555820,0,0,0,0,0,0,0,0,840921,0,"bOTU_670"
"671","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__GGB44752|s__GGB44752_SGB56581",NA,NA,NA,NA,NA,NA,0,0,9246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_671"
"672","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Nevskiales|f__Nevskiaceae|g__Panacagrimonas|s__Panacagrimonas_perspica",NA,NA,NA,NA,NA,NA,0,0,17434,0,18472,0,46614,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_672"
"673","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Aminobacter|s__Aminobacter_anthyllidis",NA,NA,NA,NA,NA,NA,0,0,23593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_673"
"674","k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB44734|s__GGB44734_SGB62196",NA,NA,NA,NA,NA,NA,0,0,19462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_674"
"675","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Acidimicrobiia_unclassified|f__Acidimicrobiia_unclassified|g__Acidimicrobiia_unclassified|s__Acidimicrobiia_unclassified_SGB55946",NA,NA,NA,NA,NA,NA,0,0,32819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_675"
"676","k__Bacteria|p__Actinomycetota|c__CFGB11714|o__OFGB11714|f__FGB11714|g__GGB41274|s__GGB41274_SGB123810",NA,NA,NA,NA,NA,NA,0,0,6493,0,15795,0,7506,0,155637,0,0,0,0,0,0,0,8331,0,13127,0,"bOTU_676"
"677","k__Bacteria|p__Nitrospirota|c__CFGB75857|o__OFGB75857|f__FGB75857|g__GGB79517|s__GGB79517_SGB124759",NA,NA,NA,NA,NA,NA,0,0,5778,0,0,0,0,0,0,8998,0,0,0,0,0,0,0,0,0,0,"bOTU_677"
"678","k__Bacteria|p__Thermodesulfobacteriota|c__CFGB10823|o__OFGB10823|f__FGB10823|g__GGB45018|s__GGB45018_SGB103278",NA,NA,NA,NA,NA,NA,0,0,17593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_678"
"679","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Thiobacillaceae|g__Thiobacillus|s__Thiobacillus_SGB38612",NA,NA,NA,NA,NA,NA,0,0,1394381,0,0,0,1745454,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_679"
"680","k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae|g__GGB94909|s__GGB94909_SGB175045",NA,NA,NA,NA,NA,NA,0,0,41941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_680"
"681","k__Bacteria|p__Thermodesulfobacteriota|c__CFGB2255|o__OFGB2255|f__FGB2255|g__GGB138967|s__GGB138967_SGB8961",NA,NA,NA,NA,NA,NA,0,0,38906,0,0,0,42075,0,29503,37035,0,0,0,0,0,0,38743,0,23559,0,"bOTU_681"
"682","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_gasigenes",NA,NA,NA,NA,NA,NA,0,0,6567,0,0,0,5861,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_682"
"683","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Perlucidibacaceae|g__Perlucidibaca|s__Perlucidibaca_aquatica",NA,NA,NA,NA,NA,NA,0,0,4829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_683"
"684","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rhodoferax|s__Rhodoferax_sp_TS_BS_61_7",NA,NA,NA,NA,NA,NA,0,0,26812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_684"
"685","k__Bacteria|p__Thermodesulfobacteriota|c__CFGB11088|o__OFGB11088|f__FGB11088|g__GGB33037|s__GGB33037_SGB127733",NA,NA,NA,NA,NA,NA,0,0,34273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_685"
"686","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobaccia|o__Desulfobaccales|f__Desulfobaccaceae|g__GGB35296|s__GGB35296_SGB85585",NA,NA,NA,NA,NA,NA,0,0,22436,17651,0,0,50606,27831,31357,0,0,0,0,0,0,0,20970,0,23336,0,"bOTU_686"
"687","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Cereibacter|s__Cereibacter_changlensis",NA,NA,NA,NA,NA,NA,0,0,15969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_687"
"688","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Shumkoniaceae|g__Shumkonia|s__Shumkonia_mesophila",NA,NA,NA,NA,NA,NA,0,0,8676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_688"
"689","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_SGB206490",NA,NA,NA,NA,NA,NA,0,0,9537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_689"
"690","k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Spirosomataceae|g__Dyadobacter|s__Dyadobacter_SGB3405",NA,NA,NA,NA,NA,NA,0,0,9436,0,8654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_690"
"691","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_sp_MF30_B",NA,NA,NA,NA,NA,NA,0,0,4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_691"
"692","k__Bacteria|p__Actinomycetota|c__CFGB34497|o__OFGB34497|f__FGB34497|g__GGB44142|s__GGB44142_SGB61537",NA,NA,NA,NA,NA,NA,0,0,4660,0,0,0,0,0,0,0,0,0,0,0,0,0,15434,0,3769,0,"bOTU_692"
"693","k__Bacteria|p__Chloroflexota|c__CFGB12167|o__OFGB12167|f__FGB12167|g__GGB73631|s__GGB73631_SGB52369",NA,NA,NA,NA,NA,NA,0,0,3437,0,4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_693"
"694","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Undibacterium|s__Undibacterium_amnicola",NA,NA,NA,NA,NA,NA,0,0,5582,0,6195,0,0,0,0,0,0,0,0,0,0,0,0,0,23280,0,"bOTU_694"
"695","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Gallionellaceae|g__GGB91138|s__GGB91138_SGB209144",NA,NA,NA,NA,NA,NA,0,0,18415,0,30104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_695"
"696","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_SGB38291",NA,NA,NA,NA,NA,NA,0,0,40526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_696"
"697","k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_cerastii",NA,NA,NA,NA,NA,NA,0,0,15494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_697"
"698","k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_kunjamensis",NA,NA,NA,NA,NA,NA,0,0,13877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_698"
"699","k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_profundi",NA,NA,NA,NA,NA,NA,0,0,11632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_699"
"700","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae|g__GGB72424|s__GGB72424_SGB99616",NA,NA,NA,NA,NA,NA,0,0,16075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_700"
"701","k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Nocardiaceae|g__Antrihabitans|s__Antrihabitans_stalagmiti",NA,NA,NA,NA,NA,NA,0,0,6033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_701"
"702","k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_szechwanensis",NA,NA,NA,NA,NA,NA,0,0,21645,16804,0,26681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_702"
"703","k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_subterraneus",NA,NA,NA,NA,NA,NA,0,0,5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_703"
"704","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__Rhodopseudomonas|s__Rhodopseudomonas_sp_P2A_2r",NA,NA,NA,NA,NA,NA,0,0,14774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_704"
"705","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Azospirillaceae|g__Skermanella|s__Skermanella_aerolata",NA,NA,NA,NA,NA,NA,0,0,7782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_705"
"706","k__Bacteria|p__Candidatus_Roizmanbacteria|c__CFGB41011|o__OFGB41011|f__FGB41011|g__GGB12633|s__GGB12633_SGB19611",NA,NA,NA,NA,NA,NA,0,0,3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_706"
"707","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__GGB32166|s__GGB32166_SGB57177",NA,NA,NA,NA,NA,NA,0,0,8593,0,27434,0,11484,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_707"
"708","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Acidimicrobiales|f__Iamiaceae|g__GGB64208|s__GGB64208_SGB86622",NA,NA,NA,NA,NA,NA,0,0,25311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_708"
"709","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingosinicellaceae|g__Sphingosinicella|s__Sphingosinicella_microcystinivorans",NA,NA,NA,NA,NA,NA,0,0,13381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_709"
"710","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Thiovibrionaceae|g__Thiovibrio|s__Thiovibrio_SGB38688",NA,NA,NA,NA,NA,NA,0,0,8985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_710"
"711","k__Bacteria|p__Pseudomonadota|c__CFGB26115|o__OFGB26115|f__FGB26115|g__GGB137771|s__GGB137771_SGB173697",NA,NA,NA,NA,NA,NA,0,0,48893,121172,0,0,0,0,0,0,0,0,0,0,0,0,33053,0,0,0,"bOTU_711"
"712","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Azospirillaceae|g__GGB75601|s__GGB75601_SGB183829",NA,NA,NA,NA,NA,NA,0,0,6796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_712"
"713","k__Bacteria|p__Bacteroidota|c__CFGB4868|o__OFGB4868|f__FGB4868|g__GGB13988|s__GGB13988_SGB21415",NA,NA,NA,NA,NA,NA,0,0,9446,12968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_713"
"714","k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_psychroterrae",NA,NA,NA,NA,NA,NA,0,0,4619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_714"
"715","k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__GGB2275|s__GGB2275_SGB136518",NA,NA,NA,NA,NA,NA,0,0,25423,0,0,0,582498,0,0,0,0,0,0,0,0,0,0,0,54648,0,"bOTU_715"
"716","k__Bacteria|p__Actinomycetota|c__CFGB31980|o__OFGB31980|f__FGB31980|g__GGB136636|s__GGB136636_SGB176885",NA,NA,NA,NA,NA,NA,0,0,3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_716"
"717","k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Geodermatophilales|f__Geodermatophilaceae|g__Blastococcus|s__Blastococcus_aggregatus",NA,NA,NA,NA,NA,NA,0,0,8973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900,0,"bOTU_717"
"718","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__GGB44506|s__GGB44506_SGB88162",NA,NA,NA,NA,NA,NA,0,0,18443,8255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_718"
"719","k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Pseudonocardia|s__Pseudonocardia_abyssalis",NA,NA,NA,NA,NA,NA,0,0,66231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_719"
"720","k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_terrigena",NA,NA,NA,NA,NA,NA,0,0,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_720"
"721","k__Bacteria|p__Bacteroidota|c__CFGB38603|o__OFGB38603|f__FGB38603|g__GGB75269|s__GGB75269_SGB103412",NA,NA,NA,NA,NA,NA,0,0,4445,0,0,0,0,0,0,0,0,0,0,0,0,0,3580,0,0,0,"bOTU_721"
"722","k__Bacteria|p__Nitrospirota|c__CFGB13918|o__OFGB13918|f__FGB13918|g__GGB25806|s__GGB25806_SGB37791",NA,NA,NA,NA,NA,NA,0,0,6214,0,4911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_722"
"723","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rhodoferax|s__Rhodoferax_SGB88294",NA,NA,NA,NA,NA,NA,0,0,6800,0,0,0,0,0,0,0,0,0,0,0,0,0,25838,0,21281,0,"bOTU_723"
"724","k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_hippocampi",NA,NA,NA,NA,NA,NA,0,0,12921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17543,0,"bOTU_724"
"725","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__GGB132239|s__GGB132239_SGB184696",NA,NA,NA,NA,NA,NA,0,0,4287,0,8377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_725"
"726","k__Bacteria|p__Bacteroidota|c__CFGB7465|o__OFGB7465|f__FGB7465|g__GGB56494|s__GGB56494_SGB104734",NA,NA,NA,NA,NA,NA,0,0,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_726"
"727","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fluorescens",NA,NA,NA,NA,NA,NA,0,0,16673,0,0,0,0,0,0,0,0,0,0,0,0,0,20394,0,0,0,"bOTU_727"
"728","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae|g__GGB92407|s__GGB92407_SGB133007",NA,NA,NA,NA,NA,NA,0,0,8806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_728"
"729","k__Bacteria|p__Pseudomonadota|c__CFGB90334|o__OFGB90334|f__FGB90334|g__GGB122650|s__GGB122650_SGB162661|t__SGB162661",NA,NA,NA,NA,NA,NA,0,0,2485478,0,10230189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_729"
"730","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Gallionellaceae|g__Gallionella|s__Gallionella_SGB24822|t__SGB24822",NA,NA,NA,NA,NA,NA,0,0,768794,0,116042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_730"
"731","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Undibacterium|s__Undibacterium_umbellatum|t__SGB81509",NA,NA,NA,NA,NA,NA,0,0,847360,0,54445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_731"
"732","k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Leadbetterellaceae|g__Lacihabitans|s__Lacihabitans_sp_CS3_21|t__SGB109214",NA,NA,NA,NA,NA,NA,0,0,595709,0,18436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_732"
"733","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Hydrogenophaga_aromaticivorans|t__SGB12738",NA,NA,NA,NA,NA,NA,0,0,513138,0,24246,0,21353,0,0,0,0,0,0,0,0,0,3399329,0,571095,0,"bOTU_733"
"734","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Thiobacillaceae|g__GGB8477|s__GGB8477_SGB13187|t__SGB13187",NA,NA,NA,NA,NA,NA,0,0,2586707,104130,49734,0,1224304,0,0,0,0,0,0,0,0,0,0,0,319321,0,"bOTU_734"
"735","k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__GGB14036|s__GGB14036_SGB78242|t__SGB78242",NA,NA,NA,NA,NA,NA,0,0,138330,0,16971,0,387585,0,0,0,0,0,0,0,0,0,0,117898,292861,0,"bOTU_735"
"736","k__Bacteria|p__Nitrospirota|c__Nitrospiria|o__Nitrospirales|f__Nitrospiraceae|g__GGB6360|s__GGB6360_SGB54434|t__SGB54434",NA,NA,NA,NA,NA,NA,0,0,138851,0,9504,0,6426,0,0,8870,0,0,0,0,0,0,8396,0,0,0,"bOTU_736"
"737","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Curvibacter|s__Curvibacter_SGB22463|t__SGB22463",NA,NA,NA,NA,NA,NA,0,0,933724,0,184138,0,23757,0,0,0,0,0,0,0,0,0,22873,0,0,0,"bOTU_737"
"738","k__Bacteria|p__Thermodesulfobacteriota|c__CFGB5129|o__OFGB5129|f__FGB5129|g__GGB33353|s__GGB33353_SGB167666|t__SGB167666",NA,NA,NA,NA,NA,NA,0,0,165657,5743,6418,0,33622,0,8407,0,0,0,0,0,0,0,0,0,8196,0,"bOTU_738"
"739","k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales|f__Sulfurimonadaceae|g__GGB140791|s__GGB140791_SGB19278|t__SGB19278",NA,NA,NA,NA,NA,NA,0,0,33337,0,63071,0,53212,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_739"
"740","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Methylophilaceae|g__Methylophilus|s__Methylophilus_methylotrophus|t__SGB23324",NA,NA,NA,NA,NA,NA,0,0,31362,0,33225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_740"
"741","k__Bacteria|p__Thermodesulfobacteriota|c__CFGB11088|o__OFGB11088|f__FGB11088|g__GGB33037|s__GGB33037_SGB167762|t__SGB167762",NA,NA,NA,NA,NA,NA,0,0,66032,20189,0,0,0,0,16082,0,0,0,0,0,0,0,0,0,0,0,"bOTU_741"
"742","k__Bacteria|p__Candidatus_Omnitrophota|c__CFGB1032|o__OFGB1032|f__FGB1032|g__GGB2690|s__GGB2690_SGB3630|t__SGB3630",NA,NA,NA,NA,NA,NA,0,0,26603,0,7727,0,9025,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_742"
"743","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Beijerinckiaceae|g__Methylovirgula|s__Methylovirgula_sp_HY1|t__SGB111535",NA,NA,NA,NA,NA,NA,0,0,31543,0,5809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_743"
"744","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium|s__Janthinobacterium_tructae|t__SGB12852",NA,NA,NA,NA,NA,NA,0,0,48281,0,15929,0,0,0,0,0,0,0,0,0,0,0,19594,0,0,0,"bOTU_744"
"745","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__GGB134097|s__GGB134097_SGB178452|t__SGB178452",NA,NA,NA,NA,NA,NA,0,0,23716,0,538906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_745"
"746","k__Bacteria|p__Nitrospirota|c__CFGB6263|o__OFGB6263|f__FGB6263|g__GGB63478|s__GGB63478_SGB85787|t__SGB85787",NA,NA,NA,NA,NA,NA,0,0,30015,4930,5655,0,0,0,0,0,0,0,0,0,0,0,6738,0,0,0,"bOTU_746"
"747","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Thiobacillaceae|g__GGB8477|s__GGB8477_SGB179631|t__SGB179631",NA,NA,NA,NA,NA,NA,0,0,762966,45574,17791,0,539490,0,0,0,0,0,0,0,0,0,0,0,248295,0,"bOTU_747"
"748","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Undibacterium|s__Undibacterium_aquatile|t__SGB81512",NA,NA,NA,NA,NA,NA,0,0,29803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_748"
"749","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Thiobacillaceae|g__GGB8477|s__GGB8477_SGB13188|t__SGB13188",NA,NA,NA,NA,NA,NA,0,0,1453390,77302,0,0,1559127,0,0,0,0,0,0,0,0,0,0,0,440047,0,"bOTU_749"
"750","k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__GGB73296|s__GGB73296_SGB57043|t__SGB57043",NA,NA,NA,NA,NA,NA,0,0,40006,0,8482,0,22441,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_750"
"751","k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified|o__Polyangiales|f__Polyangiaceae|g__GGB45095|s__GGB45095_SGB103301|t__SGB103301",NA,NA,NA,NA,NA,NA,0,0,55897,0,0,0,855004,0,0,0,0,0,0,0,0,0,77437,0,478196,0,"bOTU_751"
"752","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Acidimicrobiales|f__Iamiaceae|g__Iamia|s__Iamia_sp_SCSIO_61187|t__SGB111126",NA,NA,NA,NA,NA,NA,0,0,27129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13991,0,"bOTU_752"
"753","k__Bacteria|p__Candidatus_Roizmanbacteria|c__CFGB41011|o__OFGB41011|f__FGB41011|g__GGB12634|s__GGB12634_SGB19612|t__SGB19612",NA,NA,NA,NA,NA,NA,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_753"
"754","k__Bacteria|p__Thermodesulfobacteriota|c__CFGB11088|o__OFGB11088|f__FGB11088|g__GGB33037|s__GGB33037_SGB55113|t__SGB55113",NA,NA,NA,NA,NA,NA,0,0,54892,15641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_754"
"755","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylocystaceae|g__GGB132097|s__GGB132097_SGB184037|t__SGB184037",NA,NA,NA,NA,NA,NA,0,0,10398,8683,194971,0,68003,0,0,0,0,0,0,0,0,0,0,0,20573,0,"bOTU_755"
"756","k__Bacteria|p__Pseudomonadota|c__CFGB36348|o__OFGB36348|f__FGB36348|g__GGB36348|s__GGB36348_SGB57146|t__SGB57146",NA,NA,NA,NA,NA,NA,0,0,16516,0,0,0,25572,0,0,0,0,0,0,0,0,0,7013,0,10994,0,"bOTU_756"
